policy_w,driver_w,cyclist_w,Traj 0,Traj 1,Traj 2,Traj 3,best_traj_label
0.3,0.46,0.24,0.5020004071711865,0.49853441578691976,0.49172943856436485,0.4809610643936977,Traj 0
0.32,0.46,0.22,0.4601089336538597,0.4567272185111385,0.45004066859129593,0.4416450922520785,Traj 0
0.34,0.46,0.2,0.41613777086478504,0.41289803839190314,0.40645316216953736,0.4001632117246823,Traj 0
0.36,0.46,0.18,0.3710177799268343,0.3679713631087953,0.36187890592750066,0.35740705639118037,Traj 0
0.38,0.46,0.16,0.3255251552169891,0.32271674175090936,0.3170741067144624,0.3141254339230134,Traj 0
0.4,0.46,0.14,0.28027245011444346,0.2777402940639084,0.27263174686982844,0.2709140418893356,Traj 0
0.42,0.46,0.12,0.23573428130947632,0.23351056658069227,0.2290078140058174,0.22823877766668718,Traj 0
0.44,0.46,0.1,0.19228055417736775,0.1903917505736065,0.1865545553314081,0.18646668343738612,Traj 0
0.04,0.48,0.48,0.054982835258826565,0.05497951727744376,0.0550552107964809,0.05111218522024275,Traj 2
0.06,0.48,0.46,0.08673388188099392,0.08667600280492177,0.08668005082868845,0.08083988231984267,Traj 0
0.08,0.48,0.44,0.12131432650057825,0.12116165591755988,0.12101017444856565,0.11335899421767914,Traj 0
0.1,0.48,0.42,0.1586729079769388,0.1583818358707235,0.15798345814028936,0.14863548031718957,Traj 0
0.12,0.48,0.4,0.19870775282877565,0.19823170238890767,0.1974884070409634,0.18658660181329312,Traj 0
0.14,0.48,0.38,0.24124769129181886,0.24053770691270235,0.23934600187181587,0.2270628526311612,Traj 0
0.16,0.48,0.36,0.2860282236557117,0.2850338036190842,0.28328640984675585,0.26982463890713004,Traj 0
0.18,0.48,0.34,0.3326635701942327,0.3313338229376361,0.32892202505953266,0.31451500121682563,Traj 0
0.2,0.48,0.32,0.3806207064951315,0.3789058913563862,0.375722691579101,0.3606339369338662,Traj 0
0.22,0.48,0.3,0.42920875083653054,0.4270621845850763,0.423006242115376,0.4075270653672815,Traj 0
0.24,0.48,0.28,0.47760398340054283,0.4749841257904983,0.46996412628043366,0.45440815923246236,Traj 0
0.26,0.48,0.26,0.5249262435022514,0.5217985625980742,0.5157372203017656,0.5004310313500719,Traj 0
0.28,0.48,0.24,0.48887622183838997,0.48573747675022894,0.47959749441698785,0.4669721144232099,Traj 0
0.3,0.48,0.22,0.44971075424063567,0.4466204328600337,0.44052746005426424,0.4303784496340363,Traj 0
0.32,0.48,0.2,0.4082219629247459,0.4052365974493854,0.3993110024264974,0.39139809712281937,Traj 0
0.34,0.48,0.18,0.3652218396743123,0.3623933591860234,0.35674664902575925,0.3508042121922213,Traj 0
0.36,0.48,0.16,0.32145412170609117,0.31882896479313394,0.3135617379787007,0.30931008788437536,Traj 0
0.38,0.48,0.14,0.2775528980384862,0.2751717001488365,0.2703727960434227,0.2675283727025294,Traj 0
0.4,0.48,0.12,0.2340381223838336,0.2319357324675222,0.22768209556174865,0.22596557542264425,Traj 0
0.42,0.48,0.1,0.1913301105329666,0.18953575107436996,0.18589263130645942,0.185034961381348,Traj 0
0.44,0.48,0.08,0.14976965240718473,0.14830711667359506,0.14532838164542491,0.1450750940500208,Traj 0
0.46,0.48,0.06,0.1096369809405674,0.10852481869105063,0.10625326922052525,0.1063675103859403,Traj 0
0.0,0.5,0.5,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.5,0.48,0.026394449551366078,0.026407941667365358,0.02647535866098615,0.024446589285527152,Traj 2
0.04,0.5,0.46,0.05554950200357688,0.055543716771059015,0.05561075993764187,0.05158840463368694,Traj 2
0.06,0.5,0.44,0.08745223726282615,0.08739072279331662,0.08738151972391153,0.08142835778202441,Traj 0
0.08,0.5,0.42,0.12205700568477833,0.1218998901512735,0.12173101462253655,0.11393791613404453,Traj 0
0.1,0.5,0.4,0.15927464079658268,0.15897899404402255,0.15856019535750263,0.14904668802121326,Traj 0
0.12,0.5,0.38,0.19895852929993701,0.1984788610996003,0.1977140726282539,0.18662893880780834,Traj 0
0.14,0.5,0.36,0.2408875033013395,0.24017644517237827,0.23896517029762374,0.22648696723386855,Traj 0
0.16,0.5,0.34,0.28474671600675744,0.28375593800651444,0.28199512310142877,0.2683324018120008,Traj 0
0.18,0.5,0.32,0.33011004646251296,0.32879144969350566,0.3263779355679732,0.31176875166104573,Traj 0
0.2,0.5,0.3,0.3764311872967252,0.3747383714059261,0.37157193408729317,0.35628202044876534,Traj 0
0.22,0.5,0.28,0.4230539052509837,0.420943824880821,0.4169306448472205,0.4012494661387571,Traj 0
0.24,0.5,0.26,0.469250952679983,0.4666855599081954,0.46174171647891493,0.4459757781165166,Traj 0
0.26,0.5,0.24,0.47473020693012785,0.47191259128038265,0.4664243421700287,0.45208291515563337,Traj 0
0.28,0.5,0.22,0.43804848070417385,0.4352481649841083,0.4297451595674669,0.4179623111638969,Traj 0
0.3,0.5,0.2,0.39893387318078377,0.3962052060707605,0.3908029553593893,0.381363350894147,Traj 0
0.32,0.5,0.18,0.3580714627976607,0.35546573668990555,0.3502740426864616,0.34293434346800233,Traj 0
0.34,0.5,0.16,0.3161366816791061,0.3137009502017253,0.3088213029043895,0.30331942983851323,Traj 0
0.36,0.5,0.14,0.2737460951623863,0.271522479260694,0.2670464527857097,0.2631109153564649,Traj 0
0.38,0.5,0.12,0.23143486937736077,0.22946023934720214,0.22546867890444122,0.22282683186534352,Traj 0
0.4,0.5,0.1,0.1896545666587514,0.1879604609219434,0.18452318499839504,0.18290793300242003,Traj 0
0.42,0.5,0.08,0.14878204350649674,0.14739471202659005,0.14457050025083362,0.14372544941898002,Traj 0
0.44,0.5,0.06,0.10913233072102888,0.10807283088402665,0.1059095452504595,0.10559283267687046,Traj 0
0.46,0.5,0.04,0.0709714758057821,0.0702557810785414,0.06879053357781971,0.06877762475816769,Traj 0
0.48,0.5,0.02,0.03452763592316043,0.034166738463497125,0.03342606138739728,0.0335117798150435,Traj 0
0.0,0.52,0.48,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.52,0.46,0.026623143844492218,0.02663540367286455,0.026698505053064703,0.02463522559807292,Traj 2
0.04,0.52,0.44,0.05592026637221884,0.05591205092741639,0.0559702717879831,0.05188303666697006,Traj 2
0.06,0.52,0.42,0.08785210777501562,0.087787215301552,0.08776493509859554,0.08172114323111473,Traj 0
0.08,0.52,0.4,0.1223418100163351,0.12218089014450009,0.12199549434002585,0.11409109935473577,Traj 0
0.1,0.52,0.38,0.1592642975538549,0.15896527807795466,0.1585280262434168,0.14888801423728515,Traj 0
0.12,0.52,0.36,0.1984336770796675,0.1979523325948132,0.19716951973666486,0.1859482917065871,Traj 0
0.14,0.52,0.34,0.23958951815239238,0.2388802161032089,0.23765470347746598,0.22503618733898856,Traj 0
0.16,0.52,0.32,0.28238421193301144,0.28140086532991454,0.2796340462270389,0.2658312461105286,Traj 0
0.18,0.52,0.3,0.32637548846151554,0.32507272162308154,0.3226669430648217,0.3079204971928255,Traj 0
0.2,0.52,0.28,0.37102992621208675,0.3693644135173228,0.36622578128680466,0.3508010037496638,Traj 0
0.22,0.52,0.26,0.4157432291543172,0.4136750999279647,0.40971645593032674,0.39389839473284316,Traj 0
0.24,0.52,0.24,0.4598790759114308,0.45737321494633365,0.4525169391554988,0.436603310883073,Traj 0
0.26,0.52,0.22,0.42546333808664694,0.42294776953058844,0.4180233586088709,0.40473235763633714,Traj 0
0.28,0.52,0.2,0.388584557416798,0.3861109640231289,0.3812281453539653,0.3703672683440643,Traj 0
0.3,0.52,0.18,0.34981557211207537,0.34743380344455976,0.34269907387916904,0.3340466443885951,Traj 0
0.32,0.52,0.16,0.30975268660141114,0.30750950515017045,0.3030234194442902,0.296335949437098,Traj 0
0.34,0.52,0.14,0.26897153329160484,0.26690970842083317,0.26276486859600123,0.2577851682675212,Traj 0
0.36,0.52,0.12,0.22799809135921967,0.22615582779408705,0.22243556499172956,0.2189005733937663,Traj 0
0.38,0.52,0.1,0.1872957086242924,0.18570633778840367,0.18248395156539557,0.18013162166843363,Traj 0
0.4,0.52,0.08,0.1472640954264286,0.14595594451466745,0.14329432965862626,0.1418692978793614,Traj 0
0.42,0.52,0.06,0.10824517562797359,0.10724154258336,0.10519305562181551,0.10445110872281087,Traj 0
0.44,0.52,0.04,0.0705317469807799,0.06985093093705198,0.06845738980793109,0.06816888695736702,Traj 0
0.46,0.52,0.02,0.03437647398402237,0.03403182990681381,0.03332457882981848,0.03327703112669453,Traj 0
0.48,0.52,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.54,0.46,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.54,0.44,0.026759968525790163,0.026770967223598317,0.026829584134736687,0.02473908339651453,Traj 2
0.04,0.54,0.42,0.05609356388019387,0.056082979818632965,0.05613229908103986,0.05199513526255676,Traj 2
0.06,0.54,0.4,0.08793537605807421,0.08786739365645399,0.08783234482332616,0.08172081383623683,Traj 0
0.08,0.54,0.38,0.12217901488826283,0.12201495390877186,0.12181406554444918,0.1138293106447469,Traj 0
0.1,0.54,0.36,0.15866754481632742,0.15836634227366264,0.1579127303518622,0.14818503127311536,Traj 0
0.12,0.54,0.34,0.19718324990050975,0.19670208020301308,0.19590472552588462,0.18459355023887958,Traj 0
0.14,0.54,0.32,0.23743813495809218,0.2367331903227185,0.2354985541070794,0.2227921574341104,Traj 0
0.16,0.54,0.3,0.27906761727909546,0.2780950572170273,0.2763290582035088,0.262443323545406,Traj 0
0.18,0.54,0.28,0.32163085101901157,0.32034790305465255,0.3179582257067277,0.30313438143424787,Traj 0
0.2,0.54,0.26,0.3646212996016734,0.3629874536359578,0.35988607474903134,0.34438693458578257,Traj 0
0.22,0.54,0.24,0.4074895412217037,0.4054677365647844,0.40157346530690097,0.385678008739589,Traj 0
0.24,0.54,0.22,0.4122034307149589,0.409964634708472,0.40560200259290213,0.3909320757728538,Traj 0
0.26,0.54,0.2,0.3774233483787046,0.375200194189847,0.3708268341599739,0.3586560052828981,Traj 0
0.28,0.54,0.18,0.34067478380989136,0.3385151991141708,0.3342333618612623,0.32436061077276757,Traj 0
0.3,0.54,0.16,0.3024780841994013,0.3004278856355582,0.296335878262844,0.2885364601484827,Traj 0
0.32,0.54,0.14,0.2633579325087035,0.26145983901842496,0.25764987331548345,0.2516821757543156,Traj 0
0.34,0.54,0.12,0.22381509521357268,0.22210799943863513,0.21866456790067904,0.21427721182971307,Traj 0
0.36,0.54,0.1,0.18430857186785551,0.18282705292783555,0.17982580949303503,0.1767643340173243,Traj 0
0.38,0.54,0.08,0.1452477809963245,0.14402181080198895,0.1415288646591373,0.1395415900012928,Traj 0
0.4,0.54,0.06,0.10699219356872791,0.10604698132198377,0.10411849238873562,0.10296140438994697,Traj 0
0.42,0.54,0.04,0.06985540014319937,0.06921132659752771,0.0678933025132768,0.06733397812896323,Traj 0
0.44,0.54,0.02,0.0341111811605503,0.033783786361256514,0.03311200425485774,0.03293269167139613,Traj 0
0.46,0.54,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.56,0.44,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.56,0.42,0.02680458166220984,0.026814303270481895,0.026868313407993158,0.02475807034757089,Traj 2
0.04,0.56,0.4,0.056071120038044514,0.05605825189557091,0.05609868196291371,0.05192678329055729,Traj 2
0.06,0.56,0.38,0.087709394397745,0.08763863470320846,0.08759125011641858,0.08143497910214705,Traj 0
0.08,0.56,0.36,0.12158648431210484,0.12141995494266941,0.12120472939031054,0.11317029036884431,Traj 0
0.1,0.56,0.34,0.1575188832465744,0.15721665437116084,0.15674885424684049,0.14697139119471692,Traj 0
0.12,0.56,0.32,0.19526510821604703,0.19478585058427098,0.19397738935431688,0.1826206346143126,Traj 0
0.14,0.56,0.3,0.2345203495630254,0.2338221236949034,0.2325832088519917,0.219838539445561,Traj 0
0.16,0.56,0.28,0.27491529377017637,0.27395646927325495,0.27219753217783704,0.25828216567385154,Traj 0
0.18,0.56,0.26,0.31602145136307375,0.3147617251077076,0.31239557334669166,0.2975496366679569,Traj 0
0.2,0.56,0.24,0.3573646412195883,0.35576609397574366,0.3527101642436971,0.3371924558079423,Traj 0
0.22,0.56,0.22,0.39844642042642814,0.3964745273595248,0.3926530637203613,0.3767355220707676,Traj 0
0.24,0.56,0.2,0.36564214757975017,0.36366256737390756,0.35978420428106667,0.346418504349554,Traj 0
0.26,0.56,0.18,0.3308327642491373,0.3288912386481113,0.3250534700372083,0.31405821856521704,Traj 0
0.28,0.56,0.16,0.2944715552199552,0.29261251030620916,0.28891050954778724,0.2800794328189998,Traj 0
0.3,0.56,0.14,0.2570308907129164,0.25529645202932644,0.2518209433131311,0.24492862531325518,Traj 0
0.32,0.56,0.12,0.2189778798048857,0.21740706788096692,0.21424256201836628,0.20905071780793064,Traj 0
0.34,0.56,0.1,0.18075576508287158,0.17938388823276225,0.17660732675067553,0.17287105112239398,Traj 0
0.36,0.56,0.08,0.14277249856872176,0.14163072745208827,0.13931050987087812,0.1367840681697962,Traj 0
0.38,0.56,0.06,0.10539586772148296,0.10451095832719216,0.10270628778212765,0.1011481939659939,Traj 0
0.4,0.56,0.04,0.06895347011528917,0.06834759729316349,0.06710806767120314,0.06628535723436182,Traj 0
0.42,0.56,0.02,0.0337356688438673,0.03342633631146206,0.03279169009804571,0.03248340984013577,Traj 0
0.44,0.56,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.58,0.42,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.58,0.4,0.02675793641870482,0.0267663777360921,0.026815705791413402,0.024693280095167393,Traj 2
0.04,0.58,0.38,0.055857451042430034,0.05584240420628358,0.055874045574875214,0.05168261794439958,Traj 2
0.06,0.58,0.36,0.0871857500099466,0.0871125443235606,0.08705336851809352,0.08087511688697507,Traj 0
0.08,0.58,0.34,0.12058720930998129,0.12041888321589912,0.12019057792817336,0.11213643572712768,Traj 0
0.1,0.58,0.32,0.15585746527848043,0.1555553206570679,0.15507554579936253,0.14528489749780502,Traj 0
0.12,0.58,0.3,0.19273884615138073,0.1922631153581536,0.19144689799629883,0.18008680112418526,Traj 0
0.14,0.58,0.28,0.23091852173087102,0.23022914620594787,0.22899051697526437,0.21625424984392075,Traj 0
0.16,0.58,0.26,0.2700309197228978,0.2690884234225952,0.2673422627794208,0.2534469919479898,Traj 0
0.18,0.58,0.24,0.3096656775175511,0.308432098782773,0.3060961200351884,0.2912795276074463,Traj 0
0.2,0.58,0.22,0.3493814698217643,0.3478212962532338,0.3448180511234861,0.3293338751662414,Traj 0
0.22,0.58,0.2,0.35338595711754106,0.3516414476404408,0.34824032616948314,0.33379724765640545,Traj 0
0.24,0.58,0.18,0.32043697092414486,0.31870756438172954,0.31530137551879883,0.3032851331003589,Traj 0
0.26,0.58,0.16,0.285868976429371,0.28419741736589105,0.2808776250468478,0.2710999750591819,Traj 0
0.28,0.58,0.14,0.25010520171883777,0.24853261847547595,0.24538764631753912,0.23763958417278405,Traj 0
0.3,0.58,0.12,0.21357610613122216,0.21214118756518333,0.20925462957061758,0.20331185993820758,Traj 0
0.32,0.58,0.1,0.17670226059675198,0.17544058133328996,0.17288971714955462,0.16851835514537802,Traj 0
0.34,0.58,0.08,0.139881758584194,0.1388252592963406,0.13667989344542697,0.13364200037992577,Traj 0
0.36,0.58,0.06,0.10348266137403206,0.10265927077225173,0.1009808725825846,0.09903953607087747,Traj 0
0.38,0.58,0.04,0.06783987034897662,0.0672732447496597,0.0661143414116765,0.06503813557954206,Traj 0
0.4,0.58,0.02,0.03325527945946012,0.03296463289262055,0.032368400384079274,0.03193517151478814,Traj 0
0.42,0.58,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.6,0.4,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.6,0.38,0.02662207214518662,0.026629242277043816,0.0266738590580125,0.02454679502291777,Traj 2
0.04,0.6,0.36,0.05545922292144002,0.05544212127017188,0.05546515684437651,0.051269228562829255,Traj 2
0.06,0.6,0.34,0.08637890527380238,0.08630359830299925,0.08623327354404463,0.08005529901983871,Traj 0
0.08,0.6,0.32,0.119206948253734,0.11903748839031131,0.11879743986075801,0.11075259295755421,Traj 0
0.1,0.6,0.3,0.15372362897588898,0.15342262638518708,0.15293310441962693,0.14316426717254158,Traj 0
0.12,0.6,0.28,0.18966156717309465,0.189190857377589,0.18837013101212896,0.1770467064507453,Traj 0
0.14,0.6,0.26,0.2267064985699514,0.22602789737014303,0.2247938506131128,0.21210987447320193,Traj 0
0.16,0.6,0.24,0.26450187712659584,0.2635780008905033,0.26184987664045223,0.24802129061844833,Traj 0
0.18,0.6,0.22,0.3026577849311238,0.3014529000175929,0.29915311724941096,0.2844141341257392,Traj 0
0.2,0.6,0.2,0.34076378400851803,0.33924463785096864,0.3363005827695403,0.3208991847231375,Traj 0
0.22,0.6,0.18,0.3096035382577375,0.30807892408660276,0.3050890277741839,0.2921558203970799,Traj 0
0.24,0.6,0.16,0.27678300991223154,0.2752938044334432,0.2723454560154152,0.2617097521304296,Traj 0
0.26,0.6,0.14,0.24268130427599552,0.241267345436982,0.23844607994846395,0.22991527702729905,Traj 0
0.28,0.6,0.12,0.20769258647833938,0.20639186672635892,0.203779621132701,0.1971439497661434,Traj 0
0.3,0.6,0.1,0.17221135568875146,0.17105931983229306,0.16873290127586035,0.1637705532513828,Traj 0
0.32,0.6,0.08,0.13662022285531197,0.13564918926777178,0.13367899915573223,0.13016130250754404,Traj 0
0.34,0.6,0.06,0.10128117678617501,0.10051988343157593,0.09896890438978355,0.09666526274214275,Traj 0
0.36,0.6,0.04,0.06653044509895174,0.06600370921779809,0.06492673446674652,0.06360913248803693,Traj 0
0.38,0.6,0.02,0.03267644048767837,0.032404913895885984,0.03184798302630052,0.03129495005732052,Traj 0
0.4,0.6,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.62,0.38,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.62,0.36,0.026399864138801615,0.026405783787084983,0.02644570422246346,0.024321452228133873,Traj 2
0.04,0.62,0.34,0.05488457364785737,0.054865557110774316,0.05488024511414309,0.050694523942537914,Traj 0
0.06,0.62,0.32,0.08530491842939349,0.08522786388301766,0.08514711618138596,0.07899099895427142,Traj 0
0.08,0.62,0.3,0.11747226643705974,0.11730232208271549,0.1170519263022975,0.10904423279229739,Traj 0
0.1,0.62,0.28,0.15115641565499,0.15085755842671222,0.1503605125227838,0.14064682618340862,Traj 0
0.12,0.62,0.26,0.18608543666600907,0.18562112980505927,0.18479903331283773,0.17355015025675383,Traj 0
0.14,0.62,0.24,0.22194821339155585,0.22128212979675768,0.22005672111649502,0.2074664147390374,Traj 0
0.16,0.62,0.22,0.2584001479450612,0.2574969356442169,0.2557917270150481,0.24207375298428455,Traj 0
0.18,0.62,0.2,0.29507201580069753,0.2938980722445224,0.29164001301760545,0.2770243514180608,Traj 0
0.2,0.62,0.18,0.29842318219776126,0.29709497662077194,0.29450395346455094,0.280759537173898,Traj 0
0.22,0.62,0.16,0.2673053245331594,0.26599218614288217,0.2634021803307036,0.25199939820865286,Traj 0
0.24,0.62,0.14,0.2348446001901148,0.2335848657725791,0.23107810274774124,0.2218406339105924,Traj 0
0.26,0.62,0.12,0.20140101296011717,0.20023169433038948,0.19788787857441864,0.19062078049054787,Traj 0
0.28,0.62,0.1,0.16734200729049156,0.16629808945407645,0.1641928816296333,0.15868716920537693,Traj 0
0.3,0.62,0.08,0.13303140558310111,0.1321452376927067,0.13034892282238836,0.12638633641398084,Traj 0
0.32,0.62,0.06,0.09882053843362552,0.09812132831292898,0.09669770072698843,0.09405541096477292,Traj 0
0.34,0.62,0.04,0.06504204563801803,0.0645554569275751,0.06356092265281336,0.062015968537532155,Traj 0
0.36,0.62,0.02,0.03200629330400571,0.03175413591578806,0.03123701487275878,0.030570337505012108,Traj 0
0.38,0.62,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.64,0.36,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.64,0.34,0.02609476634365716,0.02609946691614396,0.026134747224436785,0.024020604365296495,Traj 2
0.04,0.64,0.32,0.05414248291036115,0.054121705100648655,0.054128371257602906,0.04996714721654992,Traj 0
0.06,0.64,0.3,0.0839803755183086,0.08390193261473937,0.08381155853572306,0.07769810143459689,Traj 0
0.08,0.64,0.28,0.1154090949409223,0.1152392989554169,0.11497999559889317,0.10703611731470053,Traj 0
0.1,0.64,0.26,0.1481920386688536,0.14789627745452255,0.14739391477691657,0.1377671010712781,Traj 0
0.12,0.64,0.24,0.1820566075635196,0.18159998496486834,0.1807795524464044,0.16964110783811978,Traj 0
0.14,0.64,0.22,0.21669780258888877,0.21604582624294916,0.21483290070876881,0.20237545511266383,Traj 0
0.16,0.64,0.2,0.2517842916380651,0.25090358524096673,0.24922585781992254,0.2356602091984702,Traj 0
0.18,0.64,0.18,0.2869666736189754,0.2858256844339864,0.2836144850762233,0.2691658186501644,Traj 0
0.2,0.64,0.16,0.257509780561285,0.25636551652878564,0.2541189181347178,0.24204179761793884,Traj 0
0.22,0.64,0.14,0.22666641223704637,0.22555555749271383,0.22335217459388093,0.2134863951113235,Traj 0
0.24,0.64,0.12,0.19476531473233274,0.19372368064290188,0.19164054118186138,0.18380614065584247,Traj 0
0.26,0.64,0.1,0.16214739439298945,0.16120923554150368,0.1593203018834729,0.1533216393252143,Traj 0
0.28,0.64,0.08,0.12915611744684058,0.1283535138890824,0.1267283390456007,0.12235844887492087,Traj 0
0.3,0.64,0.06,0.09612913259135135,0.09549145400849439,0.09419400829771898,0.09123901793761374,Traj 0
0.32,0.64,0.04,0.06339172813255013,0.06294518595010133,0.0620328690822274,0.060276288844502514,Traj 0
0.34,0.64,0.02,0.031252340187895286,0.031019625583264144,0.03054246161115428,0.029769198757552347,Traj 0
0.36,0.64,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.66,0.34,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.66,0.32,0.02571057388912337,0.025714096506122844,0.02574483082641484,0.023647900032883244,Traj 2
0.04,0.66,0.3,0.05324224266233375,0.05321986869038723,0.053218898253663556,0.04909598675562018,Traj 0
0.06,0.66,0.28,0.08242158670234491,0.08234211753424088,0.0822429723172483,0.07619216165613137,Traj 0
0.08,0.66,0.26,0.11304179473947797,0.11287276249308693,0.1126060225873471,0.10475144160121402,Traj 0
0.1,0.66,0.24,0.14486311536331442,0.14457135190791054,0.1440658572647166,0.13455612584748736,Traj 0
0.12,0.66,0.22,0.17761505484739476,0.17716730982299805,0.17635147867260323,0.16535761207818106,Traj 0
0.14,0.66,0.2,0.21100049848374464,0.21036409025637912,0.20916731295571764,0.1968800505006955,Traj 0
0.16,0.66,0.18,0.24470168081296573,0.24384515885931562,0.24219922198729626,0.22882579032831413,Traj 0
0.18,0.66,0.16,0.2474556683092298,0.24647237387515525,0.24455280735024443,0.23189536481342837,Traj 0
0.2,0.66,0.14,0.21820568477707808,0.21723760498636482,0.21532493749842482,0.20491089887474018,Traj 0
0.22,0.66,0.12,0.1878400237386159,0.1869215995007656,0.18508983974055454,0.1767542882294553,Traj 0
0.24,0.66,0.1,0.15667440696210597,0.155838942151839,0.15415990564443485,0.14772090578097596,Traj 0
0.26,0.66,0.08,0.1250315777419893,0.12431062776429389,0.12285261151264766,0.11811516675846047,Traj 0
0.28,0.66,0.06,0.09323373480802867,0.09265655719501233,0.09148314263686154,0.08824330350027781,Traj 0
0.3,0.66,0.04,0.06159612496943208,0.06118920227216234,0.060358209942060974,0.05840716337363422,Traj 0
0.32,0.66,0.02,0.03042213998976854,0.030208778208391976,0.029771382517765736,0.028899377429599516,Traj 0
0.34,0.66,-0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.68,0.32,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.68,0.3,0.025251222212829934,0.02525361667953217,0.02527993343735927,0.023207098894541974,Traj 2
0.04,0.68,0.28,0.05219305030762458,0.05216925483476192,0.05216108488936568,0.04808980247735406,Traj 0
0.06,0.68,0.26,0.08064404141804914,0.08056390905344107,0.08045689627527049,0.07448790701930745,Traj 0
0.08,0.68,0.24,0.11039263893885677,0.11022496839251515,0.10995228497400934,0.10221136628095095,Traj 0
0.1,0.68,0.22,0.14119843534111276,0.14091152722943887,0.14040506028575167,0.13104124897202,Traj 0
0.12,0.68,0.2,0.17279493206448213,0.17235718213911627,0.17154880311590515,0.16073211954896707,Traj 0
0.14,0.68,0.18,0.20489381966137435,0.20427433333765058,0.2030972173566743,0.19101588330157931,Traj 0
0.16,0.68,0.16,0.23719059621907537,0.23635980512189975,0.2347497594135981,0.22160694366183062,Traj 0
0.18,0.68,0.14,0.20951087897389542,0.2086788586201119,0.207043002598094,0.196162024117832,Traj 0
0.2,0.68,0.12,0.18067116483759824,0.1798708535112084,0.17827991071720173,0.16951091146141237,Traj 0
0.22,0.68,0.1,0.15096374535016518,0.15022731719759047,0.14875059225825896,0.14192559266772736,Traj 0
0.24,0.68,0.08,0.12069104610981078,0.12004931581437683,0.11875340713310352,0.11368989620607291,Traj 0
0.26,0.68,0.06,0.09015898804365484,0.08964086044977641,0.08858846518676254,0.08509319750403352,Traj 0
0.28,0.68,0.04,0.05967100062729459,0.059302977625512114,0.05855181630739295,0.0564246716564444,Traj 0
0.3,0.68,0.02,0.029523068159515622,0.029328819574139024,0.02893069587056855,0.027968467397512145,Traj 0
0.32,0.68,-0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.7,0.3,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.7,0.28,0.02472062978459332,0.024721953582128756,0.02474401181354742,0.022701927712456438,Traj 2
0.04,0.7,0.26,0.05100372268156357,0.050978688236563006,0.050963800561772056,0.04695696506472025,Traj 0
0.06,0.7,0.24,0.07866208335806846,0.07858165053504451,0.07846771334363677,0.07259894387344466,Traj 0
0.08,0.7,0.22,0.1074816033127478,0.10731587582267485,0.10703875701834012,0.099434836912971,Traj 0
0.1,0.7,0.2,0.13722306430712566,0.1369418299885145,0.13643652477370874,0.1272462512239933,Traj 0
0.12,0.7,0.18,0.16762517783976197,0.16719847591955023,0.1664003236270094,0.15579210518390602,Traj 0
0.14,0.7,0.16,0.19840879034784684,0.19780749098037095,0.1966534218753989,0.1848124389826552,Traj 0
0.16,0.7,0.14,0.2006217751934411,0.1999186069618552,0.19854466094169182,0.1872790158379227,Traj 0
0.18,0.7,0.12,0.17329734770113828,0.17260954254654703,0.17124781693625685,0.1621142645638358,Traj 0
0.2,0.7,0.1,0.1450503698579396,0.14440882637268826,0.14312581867962132,0.13597050920939277,Traj 0
0.22,0.7,0.08,0.11616381398543876,0.1155984240480826,0.11445866142422369,0.10911196594548571,Traj 0
0.24,0.7,0.06,0.0869271604448044,0.08646626680828517,0.08553113119915302,0.08181113883706152,Traj 0
0.26,0.7,0.04,0.057630975255718794,0.05730087288707499,0.05662751714590748,0.054343652707867236,Traj 0
